Date,Open,High,Low,Close,Adj Close,Volume,Headline,finbert_sentiment,next_day_close
2014-10-09,0.3699805338552952,0.36163043350731994,0.3598487958482317,0.35141268908882645,35.26457214355469,0.5553491129682899,"Stocks Regain Footing With FOMC Minutes Looming || Earnings season: Will stocks justify their valuations? || Star Performer Alcoa Reports Today - Ahead of Wall Street || Stock Market News for October 08, 2014 - Market News || Pounded by Europe || US Futures Lose Momentum Closer to Open; Stocks Mixed as Market Prepares For Q3 Earnings Season || Why Earnings Season Could Be Great for Alcoa (AA) - Tale of the Tape || US Futures Gain Ahead of Q3 Earnings Season Kickoff, Bucking Global Trend || #PreMarket Primer: Wednesday, October 8: IMF Cuts Global Growth Prospects, Puts A Damper On Wall Street || Alcoa Gets Earnings Season Off to a Strong Start || After Hours Most Active for Oct 8, 2014 : AA, REXX, QQQ, CS, GPS, CX, ABB, KMI, ZNGA, GILD, SIRI, MSFT || Alcoa Historically Favors Shorts in Wake of Earnings-Driven After-Hours Moves, but Longs Recently Catching Good Trades || Earnings Reaction History: Alcoa Inc., 55.6% Follow-Through Indicator, 3.2% Sensitive || After-Hours Earnings Report for October 8, 2014 : AA, RT, EOPN, EXFO, DRWI",neutral,0.33289664596098373
2014-10-10,0.34002327096981916,0.3333629480331563,0.34434373350610614,0.33289664596098373,33.706417083740234,0.3860691504752801,"3 Big Tech Names To Buy In Front Of Earnings || Futures Turn Defensive Into Fed-Speak || Pre-Market Most Active for Oct 9, 2014 : AUXL, AA, GPS, NOK, AAPL, KFX, TVIX, AMD, QQQ, ALU, BAC, LAKE || Will Q3 Earnings Season Ease Growth Fears? - Earnings Trends || Closing Update: Carnage on Wall Street as Investors Fret Over Europe, Earnings",negative,0.3214602918090989
2014-10-14,0.3245096732394791,0.3171352974776601,0.3285567755858291,0.3214602918090989,32.7440299987793,0.34780561577055524,"5 Things Alcoa Inc's Management Wants You to Know || Alcoa Maintains Aerospace Push With Opening Of New Aluminum-Lithium Alloy Manufacturing Facility || Alcoa Poised for Growth on Strong Aerospace, Auto Demand - Analyst Blog",neutral,0.327178447272026
2014-10-15,0.3071237571940498,0.3129475233907437,0.31868993807376433,0.327178447272026,33.225223541259766,0.35506725360785807,Alcoa & U.S. Army Develop Single-Piece Forged Aluminum Hull - Analyst Blog || Higher Aluminum Prices And Value-added Businesses Boost Alcoa's Q3 Results,neutral,0.3576754493117597
2014-10-17,0.33012667064575885,0.3404297986267411,0.34998195833616697,0.3576754493117597,35.79159164428711,0.34427855117099226,Alcoa (AA) to Sell Jamalco Stake to Noble for $140M - Analyst Blog,negative,0.3712901792776387
2014-10-22,0.3715853902570894,0.36398606422181895,0.384656859793686,0.3712901792776387,36.93729019165039,0.2568004836214498,Profiting From A Pattern In Early Earnings Reports || iRobot to Ride Growth Trajectory on New Contracts - Analyst Blog,negative,0.3745577213856145
2014-10-23,0.3699805338552952,0.3626774081914831,0.3866302183456123,0.3745577213856145,37.21225357055664,0.14901654271926187,"iRobot Beats on Q3 Earnings, Hikes 2014 EPS Guidance - Analyst Blog",neutral,0.38436034770954214
2014-10-28,0.3739926748597807,0.367388628070569,0.3948056376363356,0.38436034770954214,38.03715896606445,0.09719257039585621,Why Allied Nevada Gold (ANV) Could Be Positioned for a Slump - Tale of the Tape,positive,0.3753746069126085
2014-10-29,0.3761324550881651,0.3686973256508169,0.384656859793686,0.3753746069126085,37.28098678588867,0.295945797133662,"Freeport (FCX) Beats Earnings, Revenue Estimates in Q3 - Analyst Blog",neutral,0.3832711381895297
2014-11-04,0.38335430889623906,0.37314682263381804,0.39536942879263826,0.3832711381895297,37.94550323486328,0.1067476634709611,"Vale (VALE) Misses Q3 Earnings Estimates, Shares Dip - Analyst Blog",positive,0.3751023261456207
2014-11-05,0.37880720160415154,0.36843560275473214,0.388039785741236,0.3751023261456207,37.3257064819336,0.15931856056799196,"Alcoa Inc. (AA) Ex-Dividend Date Scheduled for November 05, 2014 || Alcoa (AA) to Spend $190M on Iowa Plant Expansion - Analyst Blog",negative,0.3802759200745722
2014-11-11,0.368375677453501,0.3629391310875678,0.38888551722812337,0.3802759200745722,37.7618522644043,0.040979778983174765,Earnings Estimates Moving Higher for Alcoa (AA): Time to Buy? - Tale of the Tape,neutral,0.3919845982194755
2014-11-12,0.3718528521703845,0.374455520214066,0.3928322343319759,0.3919845982194755,38.74894332885742,0.13468708016334377,Alcoa Furthers Portfolio Transformation With Recent Business Developments,neutral,0.38681100429052395
2014-11-19,0.3908436246176081,0.37995199188123024,0.40072571329211437,0.38681100429052395,38.31278610229492,0.13466285352350782,Andersons Merges Turf & Specialty and Plant Nutrient Groups - Analyst Blog,negative,0.39851963920939654
2014-11-20,0.3758649931748701,0.3812606479115661,0.398188518831452,0.39851963920939654,39.29987716674805,0.11063817829844944,Allied Nevada Gold (ANV) in Focus: Stock Moves 22.2% Up - Tale of the Tape,neutral,0.4053270041923361
2014-11-25,0.3953906894486838,0.3938240117222275,0.4190498656730538,0.4053270041923361,39.87376022338867,0.12070524583963788,Alcoa's (AA) Shares Touch Fresh 52-Week High at $17.75 - Analyst Blog,negative,0.4009702957903785
2014-12-03,0.39565815136197885,0.387280606920812,0.41594888005608865,0.4009702957903785,39.506473541259766,0.13882831666370057,AuRico Gold (AUQ) Jumps: Stock Adds 11.3% in Session - Tale of the Tape || Paramount Gold and Silver (PZG) Surges: Stock Up 22.7% - Tale of the Tape,neutral,0.4017871813173724
2014-12-04,0.3961931176495809,0.3883275400550631,0.41566693972550406,0.4017871813173724,39.57533645629883,0.11202033721356178,Vale Unveils Capital Expenditure Budget for 2015 - Analyst Blog || 3 Reasons Now Is the Right Time to Buy Alcoa Stock,negative,0.3938906500404512
2014-12-05,0.39699554585047797,0.3867571195787303,0.40890113258283767,0.3938906500404512,38.90963363647461,0.13947200607969681,Alcoa (AA) Completes Divestment of Two Upstream Assets - Analyst Blog,negative,0.3252723954510503
2014-12-16,0.33494123985114144,0.3296986197384093,0.33842365785032724,0.3252723954510503,33.12483596801758,0.2769904893350889,Weakness Seen in Freeport-McMoRan (FCX): Stock Falls 5.2% - Tale of the Tape,positive,0.3421546675249051
2014-12-17,0.32263735492438983,0.3260343329935745,0.3406789119804049,0.3421546675249051,34.5480842590332,0.24660699200571518,Alcoa (AA) Continues Portfolio Shift with Tital Buyout - Analyst Blog,negative,0.36203215771371733
2014-12-18,0.3467101584902911,0.34487933715965435,0.3652050803477078,0.36203215771371733,36.22382736206055,0.27782485278582314,Alcoa (AA) is Oversold: Can It Recover? - Tale of the Tape,positive,0.36638890934170554
2014-12-19,0.3547343980382503,0.3514227419610697,0.3756357537685088,0.36638890934170554,36.59112548828125,0.18002370514685725,How Alcoa (AA) Stock Stands Out in a Strong Industry - Tale of the Tape || Thursday's ETF with Unusual Volume: PICK,neutral,0.36067071065274786
2014-12-23,0.35526936432585227,0.34985232148473705,0.3739442907947338,0.36067071065274786,36.10905838012695,0.07850274302775279,Alcoa Ma???aden JV Produces First Alumina at Ras Al Khair - Analyst Blog,negative,0.36393825276072367
2014-12-30,0.35339704601076305,0.34854362390448923,0.372816663729695,0.36393825276072367,36.38452911376953,0.06511295512603549,Looking Back on 14 Shining U.S. Stocks of 2014 - Analyst Blog,negative,0.34269927228491126
2015-01-06,0.33440627356353947,0.3338863938253257,0.35082768982305446,0.34269927228491126,34.593997955322266,0.1716716913105853,Alcoa (AA) Shares Cross Below 200 DMA || Econ Data Picking Up This Week - Ahead of Wall Street || Will Monsanto (MON) Beat Q1 Earnings on Falling Oil? - Analyst Blog || Industrial Metals Looking Up Amid Some Worry - Industry Outlook || Taking Stock of the Q4 Earnings Season - Earnings Outlook || Taking Stock of the Q4 Earnings Season - Earnings Trends,neutral,0.35331874090980214
2015-01-07,0.3413606229973065,0.33912114259640536,0.3609764229132706,0.35331874090980214,35.489253997802734,0.1355740992158113,"Alcoa Up to Buy as Aerospace, Auto Momentum Continues - Analyst Blog || Should You Buy Industrial Metal Stocks Now? - Industry Outlook",neutral,0.36529969982169325
2015-01-08,0.35152472769567367,0.3516844648571545,0.37056136484718394,0.36529969982169325,36.49930191040039,0.17476472692374584,"Can Infosys (INFY) Surprise Again this Earnings Season? - Analyst Blog || After Hours Most Active for Jan 7, 2015 : BAC, KEY, AA, BSX, QQQ, EA, AVP, AIG, MRVL, CSCO, SLXP, MSFT",negative,0.3625767624737235
2015-01-13,0.3731902466588836,0.3642477871179037,0.3747900222816213,0.3625767624737235,36.26975631713867,0.3656463462455164,"4 Earnings Plays for Q4: Add These to Your Portfolio - Analyst Blog || Can Q4 Earnings Season Stop the Oil Slide? - Ahead of Wall Street || What to Expect This Week: Markets Will Be Driven By Earnings, Dollar Strength || How to hedge your earnings play || Alcoa Earnings Impressive Again - Analyst Blog || Alcoa Earnings Start 2015 on the Right Foot || After Hours Most Active for Jan 12, 2015 : BAC, BRCD, GE, INTC, AA, HAL, GSK, EMC, MSFT, AMAT, QQQ, YHOO || Alcoa Sets Bullish Historical Tone for Shorts Trading Shares off Earnings-Driven After-Hours Moves || Earnings Reaction History: Alcoa Inc., 55.6% Follow-Through Indicator, 3.3% Sensitive || After-Hours Earnings Report for January 12, 2015 : AA, SNX, LMNR",neutral,0.33943173017693545
2015-01-14,0.34617519220268905,0.3367655118819063,0.3420884793760285,0.33943173017693545,34.31853103637695,0.5455285394627154,"Earnings Season Begins: Will Strong Results Keep Boosting the Stock Market? || Midday Update: Better-Than-Expected Alcoa Results Spurring Rally for Stocks, Easing Worries About Sluggish Q4 || Robust Alcoa Earnings Put These Materials ETFs in Focus - ETF News And Commentary || Mid-Morning Market Update: Markets Open Higher; Alcoa Profit Beats Expectations || Q4 Earnings Inform the Market - Ahead of Wall Street || Alcoa's (AA) Q4 Earnings Top on Aerospace, Auto Strength - Analyst Blog || US Futures Gain as Upbeat Start to Earnings Season Overshadows Oil Prices || Dow, Other Market Gauges Give Back Early Gains as Morning Rally Spurs Fresh Selling Late || Mid-Day Market Update: Pharmacyclics Surges On Strong Preliminary 2014 Results; Fresh Market Shares Slip",neutral,0.3399763349369416
2015-01-15,0.33815095265472983,0.3302221070804909,0.3522372124662446,0.3399763349369416,34.364437103271484,0.24623721297950457,"Stock Market News for January 14, 2015 - Market News",negative,0.355769397490784
2015-01-20,0.3435004456867027,0.33938286549249,0.35674776547883336,0.355769397490784,35.695858001708984,0.2409171238801508,Monsanto Eyes Higher Liquidity on $365M Debt Offering - Analyst Blog,neutral,0.36584430458169925
2015-01-21,0.34858247680538035,0.3511609775150729,0.3671784388996341,0.36584430458169925,36.54521560668945,0.18456527611154586,"Stock Market News for January 20, 2015 - Market News || Alcoa (AA) Strongly Placed on Aerospace, Auto Momentum - Analyst Blog || Monsanto Retains Scope for Growth, Runs Risks - Analyst Blog || BHP Billiton Faces External Market Headwinds, Scopes Exist - Analyst Blog || Daily Dividend Report: MS, DFS, AA, SJM, NRG",neutral,0.3691118466896752
2015-01-22,0.3614212855587222,0.35220795219923606,0.3750719178597727,0.3691118466896752,36.820682525634766,0.12949657953767876,BHP Billiton Offers Update on Operational Metrics - Analyst Blog,negative,0.3674780756356873
2015-01-29,0.3584790771294406,0.3503758088268186,0.3722528278209589,0.3674780756356873,36.68294143676758,0.1226700086096972,Freeport-McMoRan (FCX) Crumbles: Stock Falls by 6% - Tale of the Tape,negative,0.3584923348387537
2015-01-30,0.3566067588143514,0.3516844648571545,0.3725347233991102,0.3584923348387537,35.925411224365234,0.1445213491884076,Weakness Seen in Freeport-McMoRan (FCX) Estimates: Should You Stay Away? - Tale of the Tape || Bear of the Day: Freeport McMoran (FCX) - Bear of the Day,positive,0.3794590345475783
2015-02-04,0.3734577085721787,0.367388628070569,0.393396070240712,0.3794590345475783,37.76118469238281,0.12747916116588617,"Alcoa Inc. (AA) Ex-Dividend Date Scheduled for February 04, 2015",negative,0.3835434621825482
2015-02-06,0.38736644990072455,0.3765494280324802,0.39649710061011056,0.3835434621825482,38.10615921020508,0.188234561466175,"After Hours Most Active for Feb 5, 2015 : BAC, TWTR, P, QQQ, FTR, DOW, GPRO, SDRL, AA, ATVI, ODP, EXPE",negative,0.3655720238147116
2015-02-10,0.35312958409746786,0.34828190100840434,0.37056136484718394,0.3655720238147116,36.58834457397461,0.23236390488879416,AA Crosses Below Key Moving Average Level,negative,0.36802268039569347
2015-02-19,0.3547343980382503,0.35089925461898813,0.3736623952165825,0.36802268039569347,36.79531097412109,0.14265668269202778,"Winners, Losers from the Stronger U.S. Dollar",positive,0.343788438578893
